,title,company,location,job_desc,date_posted,date_scrapped,salary,job_url
352,Data Scientist,BDSA,"Remote in Louisville, CO","Performs duties related to data mining, machine learning, statistical modeling, and analytics to build algorithms that will result in massive improvements to…",Posted30+ days ago,2022-05-24,"$90,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=c1e2abfc99160b71&fccid=1068f23bdc8cad68&vjs=3
353,Data Scientist,BDSA,"Remote in Louisville, CO","As a Data Scientist, you will be responsible for collaborating with business stakeholders, Data Scientists, and Data Engineers and solving business problems by…",Posted30+ days ago,2022-05-24,"$90,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=c1e2abfc99160b71&fccid=1068f23bdc8cad68&vjs=3
354,newData Scientist,BDSA,"Remote in Louisville, CO","Transform formulated problems into implementation plans for experiments by applying (and creating when necessary) the appropriate methods, algorithms, and tools…",Posted30+ days ago,2022-05-24,"$90,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=c1e2abfc99160b71&fccid=1068f23bdc8cad68&vjs=3
355,"newData Scientist, Forecasting (Open to remote work, except the...",BDSA,"Remote in Louisville, CO","You'll work in a product squad model led by a Product Manager consisting of data scientists, data analysts, engineers and visualization developers who…",Posted30+ days ago,2022-05-24,"$90,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=c1e2abfc99160b71&fccid=1068f23bdc8cad68&vjs=3
356,newData Scientist,BDSA,"Remote in Louisville, CO","Practical experience and strong understanding of techniques in machine learning (feature engineering, supervised & unsupervised learning, optimization…",Posted30+ days ago,2022-05-24,"$90,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=c1e2abfc99160b71&fccid=1068f23bdc8cad68&vjs=3
357,"Data Scientist, Spotify Advertising",BDSA,"Remote in Louisville, CO","You have the technical competence to perform more advanced analytics:Coding skills for analytics and data extraction (SQL, Python, Pandas) Data visualization …",Posted30+ days ago,2022-05-24,"$90,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=c1e2abfc99160b71&fccid=1068f23bdc8cad68&vjs=3
358,Data Scientist,BDSA,"Remote in Louisville, CO","Minimum 3 years experience as a data scientist.Build, maintain, monitor, and improve numerical model pipelines in one or multiple areas of Data Science…",Posted30+ days ago,2022-05-24,"$90,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=c1e2abfc99160b71&fccid=1068f23bdc8cad68&vjs=3
359,Data Scientist,BDSA,"Remote in Louisville, CO","Conduct sophisticated analytics activities demonstrating predictive modeling, machine learning, simulation, optimization, and other techniques to deliver…",Posted30+ days ago,2022-05-24,"$90,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=c1e2abfc99160b71&fccid=1068f23bdc8cad68&vjs=3
360,newData Scientist,American Institutes for Research,Remote+3 locations,"Design, validate, and visualize data-driven models, including machine learning approaches, to understand social and behavioral phenomena in support of AIR’s…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
361,newData Scientist,American Institutes for Research,Remote+3 locations,"Transform formulated problems into implementation plans for experiments by applying (and creating when necessary) the appropriate methods, algorithms, and tools…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
362,newData Scientist,American Institutes for Research,Remote+3 locations,"Practical experience and strong understanding of techniques in machine learning (feature engineering, supervised & unsupervised learning, optimization…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
363,Data Scientist,American Institutes for Research,Remote+3 locations,"As a Data Scientist, you will be responsible for collaborating with business stakeholders, Data Scientists, and Data Engineers and solving business problems by…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
364,newUS - Data Scientist,American Institutes for Research,Remote+3 locations,They focus in applying machine learning techniques to build high quality intelligent systems integrated with our products.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
365,newAssociate Data Scientist,American Institutes for Research,Remote+3 locations,"Experience with machine learning, statistics, and the scientific method.Collaborate with data engineers and software engineers to integrate research-driven…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
366,Data Scientist (remote),American Institutes for Research,Remote+3 locations,"Working with senior data scientists, engineers as well as model risk and governance team to manage model inventory, monitor model performance, perform analysis…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
367,Data Scientist,American Institutes for Research,Remote+3 locations,"Have experience applying data analysis, machine learning, or statistical modeling to real world applications.This is a full-stack data scientist role where you…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
368,Graduate Data Scientist - Role Can be Remote,American Institutes for Research,Remote+3 locations,Build understanding of the Mars Petcare data ecosystem and analytics platforms.Develop and gather project insights.Code peer review and QA notebooks.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
369,Data Scientist (All Levels),American Institutes for Research,Remote+3 locations,"You will be responsible for defining core business logic in our data warehouse, developing insights to drive product decisions, and building data science models…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
370,newRemote Data Scientist,American Institutes for Research,Remote+3 locations,"Keywords: Data Scientist, Azure, Python, SQL, R, Spark, data science, data analytics, machine learning.Experienced in working with and exploiting big data,…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
371,Staff Data Scientist,American Institutes for Research,Remote+3 locations,Meeting with customers to discuss our machine learning models and roadmap.Identifying new opportunities to leverage our data asset.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
372,Data Scientist,American Institutes for Research,Remote+3 locations,"As a data scientist you would apply innovative statistical, mathematical, and machine learning techniques to bring to light the hidden drivers of our retail…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
373,newData Scientist,American Institutes for Research,Remote+3 locations,"Discover actionable insights from data sources and develop novel algorithms and models through the use of statistical, machine learning or deep learning…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
374,Data Scientist,American Institutes for Research,Remote+3 locations,Experience with automatic machine learning (AutoML) and machine learning explainability/interpretability methods.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
375,newData Scientist,American Institutes for Research,Remote+3 locations,"Design, validate, and visualize data-driven models, including machine learning approaches, to understand social and behavioral phenomena in support of AIR’s…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
376,newData Scientist,American Institutes for Research,Remote+3 locations,"Practical experience and strong understanding of techniques in machine learning (feature engineering, supervised & unsupervised learning, optimization…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
377,Data Scientist,American Institutes for Research,Remote+3 locations,"As a Data Scientist, you will be responsible for collaborating with business stakeholders, Data Scientists, and Data Engineers and solving business problems by…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
378,newData Scientist,American Institutes for Research,Remote+3 locations,"Transform formulated problems into implementation plans for experiments by applying (and creating when necessary) the appropriate methods, algorithms, and tools…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
379,Data Scientist (remote),American Institutes for Research,Remote+3 locations,"Working with senior data scientists, engineers as well as model risk and governance team to manage model inventory, monitor model performance, perform analysis…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
380,newUS - Data Scientist,American Institutes for Research,Remote+3 locations,They focus in applying machine learning techniques to build high quality intelligent systems integrated with our products.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
381,newAssociate Data Scientist,American Institutes for Research,Remote+3 locations,"Experience with machine learning, statistics, and the scientific method.Collaborate with data engineers and software engineers to integrate research-driven…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
382,Graduate Data Scientist - Role Can be Remote,American Institutes for Research,Remote+3 locations,Build understanding of the Mars Petcare data ecosystem and analytics platforms.Develop and gather project insights.Code peer review and QA notebooks.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
383,Data Scientist,American Institutes for Research,Remote+3 locations,"Have experience applying data analysis, machine learning, or statistical modeling to real world applications.This is a full-stack data scientist role where you…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
384,Data Scientist (All Levels),American Institutes for Research,Remote+3 locations,"You will be responsible for defining core business logic in our data warehouse, developing insights to drive product decisions, and building data science models…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
385,Data Scientist,American Institutes for Research,Remote+3 locations,"As a data scientist you would apply innovative statistical, mathematical, and machine learning techniques to bring to light the hidden drivers of our retail…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
386,"Data Scientist, Spotify Advertising",American Institutes for Research,Remote+3 locations,"You have the technical competence to perform more advanced analytics:Coding skills for analytics and data extraction (SQL, Python, Pandas) Data visualization …",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
387,Data Scientist (Remote),American Institutes for Research,Remote+3 locations,"Communicate key insights from analyses, experiments and data products to stakeholders.Prior industry experience building online experimentation and machine…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
388,data scientist (multiple openings) - Remote,American Institutes for Research,Remote+3 locations,"Experience building complex data sets from multiple data sources, both internally and externally.Leverage predictive and inferential advanced statistical and…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
389,newData Scientist- Remote,American Institutes for Research,Remote+3 locations,"Analytics: Use analytical applications like R, Python, Alteryx, ArcGIS to identify trends and relationships between different pieces of data, draw appropriate…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
390,newData Scientist,American Institutes for Research,Remote+3 locations,Overview: AIR is currently seeking a Data Scientist join our Data Science and Advanced Analytics (DSAA) group. DSAA employs advanced analytics methods to…,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
391,newData Scientist,American Institutes for Research,Remote+3 locations,"About MarketerHire MarketerHire’s mission is to make expert marketing accessible to all. Founded in 2019, we are growing rapidly and are a leader in the…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
392,newData Scientist,American Institutes for Research,Remote+3 locations,"About this Position Curate, part of FiscalNote, is seeking to hire a full-time Data Scientist. As a Data Scientist, you will be at the core of our advanced…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
393,Data Scientist,American Institutes for Research,Remote+3 locations,"TITLE Data Scientist LOCATION Working Remote USA REPORTS TO Manager, Data Science POSITION SUMMARY Are you curious by nature? Do you like to dive into…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
394,newUS - Data Scientist,American Institutes for Research,Remote+3 locations,"We invite you to explore a future with us at PRA Group, a diverse and growing company that has a tangible impact on the global economy. Position Summary:…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
395,newAssociate Data Scientist,American Institutes for Research,Remote+3 locations,"#LI-Remote About EAB At EAB, our mission is to make education smarter and our communities stronger. We work with more than 2,500 institutions to drive…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
396,Data Scientist (remote),American Institutes for Research,Remote+3 locations,"Location: For Those Who Work At Home - Various, Ohio 44145 JOB BRIEF The Decision Sciences team sits within Enterprise Analytics Organization to support…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
397,Data Scientist,American Institutes for Research,Remote+3 locations,"We’re a team of bright, kind individuals who are motivated by challenge and who care deeply about achieving great things. We know our individual strengths,…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
398,Graduate Data Scientist - Role Can be Remote,American Institutes for Research,Remote+3 locations,"The Petcare Segment consists of five Divisions: Pet Nutrition, Royal Canin, Mars Veterinary Health N. America, Mars Veterinary Health International &…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
399,Data Scientist (All Levels),American Institutes for Research,Remote+3 locations,"Convoy is transforming the $800 billion trucking industry, where even 10 years ago, most truck drivers did not have smartphones and paper driver logs were…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
400,newRemote Data Scientist,American Institutes for Research,Remote+3 locations,Piper Companies is seeking a Remote Data Scientist for a rapidly growing company. The ideal candidate for the Remote Data Scientist will work in a team…,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
401,Staff Data Scientist,American Institutes for Research,Remote+3 locations,"In the minute it takes you to read this job description, Bluecore has launched over 100,000 individually personalized marketing campaigns for our retail e…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
402,Data Scientist,American Institutes for Research,Remote+3 locations,"At SpartanNash, we deliver the ingredients for a better life through customer-focused innovation. We do this for our supply chain customers and U.S. military…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
403,newData Scientist,American Institutes for Research,Remote+3 locations,*What You’ll Be Doing* * Work with stakeholders to identify opportunities for leveraging company dataset to drive business solutions including new product…,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
404,Data Scientist,American Institutes for Research,Remote+3 locations,Travel Required: Less than 10% Requisition Type: Regular We are GDIT. We take pride in providing our clients with the data they need to make important…,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
405,newData Scientist,American Institutes for Research,Remote+3 locations,"Design, validate, and visualize data-driven models, including machine learning approaches, to understand social and behavioral phenomena in support of AIR’s…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
406,newData Scientist,American Institutes for Research,Remote+3 locations,"Transform formulated problems into implementation plans for experiments by applying (and creating when necessary) the appropriate methods, algorithms, and tools…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
407,newData Scientist,American Institutes for Research,Remote+3 locations,"Practical experience and strong understanding of techniques in machine learning (feature engineering, supervised & unsupervised learning, optimization…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
408,Data Scientist,American Institutes for Research,Remote+3 locations,"As a Data Scientist, you will be responsible for collaborating with business stakeholders, Data Scientists, and Data Engineers and solving business problems by…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
409,newUS - Data Scientist,American Institutes for Research,Remote+3 locations,They focus in applying machine learning techniques to build high quality intelligent systems integrated with our products.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
410,newAssociate Data Scientist,American Institutes for Research,Remote+3 locations,"Experience with machine learning, statistics, and the scientific method.Collaborate with data engineers and software engineers to integrate research-driven…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
411,Data Scientist (remote),American Institutes for Research,Remote+3 locations,"Working with senior data scientists, engineers as well as model risk and governance team to manage model inventory, monitor model performance, perform analysis…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
412,Data Scientist,American Institutes for Research,Remote+3 locations,"Have experience applying data analysis, machine learning, or statistical modeling to real world applications.This is a full-stack data scientist role where you…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
413,Graduate Data Scientist - Role Can be Remote,American Institutes for Research,Remote+3 locations,Build understanding of the Mars Petcare data ecosystem and analytics platforms.Develop and gather project insights.Code peer review and QA notebooks.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
414,Data Scientist (All Levels),American Institutes for Research,Remote+3 locations,"You will be responsible for defining core business logic in our data warehouse, developing insights to drive product decisions, and building data science models…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
415,newRemote Data Scientist,American Institutes for Research,Remote+3 locations,"Keywords: Data Scientist, Azure, Python, SQL, R, Spark, data science, data analytics, machine learning.Experienced in working with and exploiting big data,…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
416,Staff Data Scientist,American Institutes for Research,Remote+3 locations,Meeting with customers to discuss our machine learning models and roadmap.Identifying new opportunities to leverage our data asset.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
417,Data Scientist,American Institutes for Research,Remote+3 locations,"As a data scientist you would apply innovative statistical, mathematical, and machine learning techniques to bring to light the hidden drivers of our retail…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
418,newData Scientist,American Institutes for Research,Remote+3 locations,"Discover actionable insights from data sources and develop novel algorithms and models through the use of statistical, machine learning or deep learning…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
419,Data Scientist,American Institutes for Research,Remote+3 locations,Experience with automatic machine learning (AutoML) and machine learning explainability/interpretability methods.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
420,newData Scientist,American Institutes for Research,Remote+3 locations,"Design, validate, and visualize data-driven models, including machine learning approaches, to understand social and behavioral phenomena in support of AIR’s…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
421,newData Scientist,American Institutes for Research,Remote+3 locations,"Transform formulated problems into implementation plans for experiments by applying (and creating when necessary) the appropriate methods, algorithms, and tools…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
422,newData Scientist,American Institutes for Research,Remote+3 locations,"Practical experience and strong understanding of techniques in machine learning (feature engineering, supervised & unsupervised learning, optimization…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
423,Data Scientist,American Institutes for Research,Remote+3 locations,"As a Data Scientist, you will be responsible for collaborating with business stakeholders, Data Scientists, and Data Engineers and solving business problems by…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
424,newUS - Data Scientist,American Institutes for Research,Remote+3 locations,They focus in applying machine learning techniques to build high quality intelligent systems integrated with our products.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
425,newAssociate Data Scientist,American Institutes for Research,Remote+3 locations,"Experience with machine learning, statistics, and the scientific method.Collaborate with data engineers and software engineers to integrate research-driven…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
426,Data Scientist (remote),American Institutes for Research,Remote+3 locations,"Working with senior data scientists, engineers as well as model risk and governance team to manage model inventory, monitor model performance, perform analysis…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
427,Data Scientist,American Institutes for Research,Remote+3 locations,"Have experience applying data analysis, machine learning, or statistical modeling to real world applications.This is a full-stack data scientist role where you…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
428,Graduate Data Scientist - Role Can be Remote,American Institutes for Research,Remote+3 locations,Build understanding of the Mars Petcare data ecosystem and analytics platforms.Develop and gather project insights.Code peer review and QA notebooks.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
429,Data Scientist (All Levels),American Institutes for Research,Remote+3 locations,"You will be responsible for defining core business logic in our data warehouse, developing insights to drive product decisions, and building data science models…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
430,newRemote Data Scientist,American Institutes for Research,Remote+3 locations,"Keywords: Data Scientist, Azure, Python, SQL, R, Spark, data science, data analytics, machine learning.Experienced in working with and exploiting big data,…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
431,Staff Data Scientist,American Institutes for Research,Remote+3 locations,Meeting with customers to discuss our machine learning models and roadmap.Identifying new opportunities to leverage our data asset.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
432,Data Scientist,American Institutes for Research,Remote+3 locations,"As a data scientist you would apply innovative statistical, mathematical, and machine learning techniques to bring to light the hidden drivers of our retail…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
433,newData Scientist,American Institutes for Research,Remote+3 locations,"Discover actionable insights from data sources and develop novel algorithms and models through the use of statistical, machine learning or deep learning…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
434,Data Scientist,American Institutes for Research,Remote+3 locations,Experience with automatic machine learning (AutoML) and machine learning explainability/interpretability methods.,Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
435,newData Scientist,American Institutes for Research,Remote+3 locations,"Design, validate, and visualize data-driven models, including machine learning approaches, to understand social and behavioral phenomena in support of AIR’s…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
436,newData Scientist,American Institutes for Research,Remote+3 locations,"Transform formulated problems into implementation plans for experiments by applying (and creating when necessary) the appropriate methods, algorithms, and tools…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
437,newData Scientist,American Institutes for Research,Remote+3 locations,"Practical experience and strong understanding of techniques in machine learning (feature engineering, supervised & unsupervised learning, optimization…",Posted5 days ago,2022-05-24,"$70,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=d72009ecc3b55af3&fccid=f55f2546cfc2349e&vjs=3
